"商品编码","FOREACH型号","产品类型","产品系列","图片路径","本地文件","文件存在","文件大小","图片SHA256","图片分类","直接异常","同路径复用","同内容复用","全部原因","首页显示","详情地址"
"849023","Q4014N-SNV-SACN","快插接头","Q40","/images/products/FIT/Quick connector_200x200_01_v001.jpg","public/images/products/FIT/Quick connector_200x200_01_v001.jpg","是","24962","254cf503589fcc912497d4e9c51c87c13956ee5761f646619d216e890210142d","产品图","","同一路径被 97 个商品编码复用","相同图片内容被 97 个商品编码复用","同一路径被 97 个商品编码复用；相同图片内容被 97 个商品编码复用","true","/products/fittings/quick-connect-fittings/q4014n-snv-sacn"
"849057","Q4014N-SNV-SPPE","快插接头","Q40","/images/products/FIT/Quick connector_200x200_01_v001.jpg","public/images/products/FIT/Quick connector_200x200_01_v001.jpg","是","24962","254cf503589fcc912497d4e9c51c87c13956ee5761f646619d216e890210142d","产品图","","同一路径被 97 个商品编码复用","相同图片内容被 97 个商品编码复用","同一路径被 97 个商品编码复用；相同图片内容被 97 个商品编码复用","true","/products/fittings/quick-connect-fittings/q4014n-snv-sppe"
"849006","Q4014N-SNX-SACN","快插接头","Q40","/images/products/FIT/Quick connector_200x200_01_v001.jpg","public/images/products/FIT/Quick connector_200x200_01_v001.jpg","是","24962","254cf503589fcc912497d4e9c51c87c13956ee5761f646619d216e890210142d","产品图","","同一路径被 97 个商品编码复用","相同图片内容被 97 个商品编码复用","同一路径被 97 个商品编码复用；相同图片内容被 97 个商品编码复用","true","/products/fittings/quick-connect-fittings/q4014n-snx-sacn"
"849040","Q4014N-SNX-SPPE","快插接头","Q40","/images/products/FIT/Quick connector_200x200_01_v001.jpg","public/images/products/FIT/Quick connector_200x200_01_v001.jpg","是","24962","254cf503589fcc912497d4e9c51c87c13956ee5761f646619d216e890210142d","产品图","","同一路径被 97 个商品编码复用","相同图片内容被 97 个商品编码复用","同一路径被 97 个商品编码复用；相同图片内容被 97 个商品编码复用","true","/products/fittings/quick-connect-fittings/q4014n-snx-sppe"
"869032","Q6006-PNV-LPPE","快插接头","Q60","/images/products/FIT/Quick connector_200x200_01_v001.jpg","public/images/products/FIT/Quick connector_200x200_01_v001.jpg","是","24962","254cf503589fcc912497d4e9c51c87c13956ee5761f646619d216e890210142d","产品图","","同一路径被 97 个商品编码复用","相同图片内容被 97 个商品编码复用","同一路径被 97 个商品编码复用；相同图片内容被 97 个商品编码复用","true","/products/fittings/quick-connect-fittings/q6006-pnv-lppe"
"869029","Q6006-PNV-SPPE","快插接头","Q60","/images/products/FIT/Quick connector_200x200_01_v001.jpg","public/images/products/FIT/Quick connector_200x200_01_v001.jpg","是","24962","254cf503589fcc912497d4e9c51c87c13956ee5761f646619d216e890210142d","产品图","","同一路径被 97 个商品编码复用","相同图片内容被 97 个商品编码复用","同一路径被 97 个商品编码复用；相同图片内容被 97 个商品编码复用","true","/products/fittings/quick-connect-fittings/q6006-pnv-sppe"
"869012","Q6006-PNX-LPPE","快插接头","Q60","/images/products/FIT/Quick connector_200x200_01_v001.jpg","public/images/products/FIT/Quick connector_200x200_01_v001.jpg","是","24962","254cf503589fcc912497d4e9c51c87c13956ee5761f646619d216e890210142d","产品图","","同一路径被 97 个商品编码复用","相同图片内容被 97 个商品编码复用","同一路径被 97 个商品编码复用；相同图片内容被 97 个商品编码复用","true","/products/fittings/quick-connect-fittings/q6006-pnx-lppe"
"869009","Q6006-PNX-SPPE","快插接头","Q60","/images/products/FIT/Quick connector_200x200_01_v001.jpg","public/images/products/FIT/Quick connector_200x200_01_v001.jpg","是","24962","254cf503589fcc912497d4e9c51c87c13956ee5761f646619d216e890210142d","产品图","","同一路径被 97 个商品编码复用","相同图片内容被 97 个商品编码复用","同一路径被 97 个商品编码复用；相同图片内容被 97 个商品编码复用","true","/products/fittings/quick-connect-fittings/q6006-pnx-sppe"
"869020","Q6006-SMV-LPPE","快插接头","Q60","/images/products/FIT/Quick connector_200x200_01_v001.jpg","public/images/products/FIT/Quick connector_200x200_01_v001.jpg","是","24962","254cf503589fcc912497d4e9c51c87c13956ee5761f646619d216e890210142d","产品图","","同一路径被 97 个商品编码复用","相同图片内容被 97 个商品编码复用","同一路径被 97 个商品编码复用；相同图片内容被 97 个商品编码复用","true","/products/fittings/quick-connect-fittings/q6006-smv-lppe"
"869026","Q6006-SMV-SPPE","快插接头","Q60","/images/products/FIT/Quick connector_200x200_01_v001.jpg","public/images/products/FIT/Quick connector_200x200_01_v001.jpg","是","24962","254cf503589fcc912497d4e9c51c87c13956ee5761f646619d216e890210142d","产品图","","同一路径被 97 个商品编码复用","相同图片内容被 97 个商品编码复用","同一路径被 97 个商品编码复用；相同图片内容被 97 个商品编码复用","true","/products/fittings/quick-connect-fittings/q6006-smv-sppe"
"869018","Q6006-SMX-LPPE","快插接头","Q60","/images/products/FIT/Quick connector_200x200_01_v001.jpg","public/images/products/FIT/Quick connector_200x200_01_v001.jpg","是","24962","254cf503589fcc912497d4e9c51c87c13956ee5761f646619d216e890210142d","产品图","","同一路径被 97 个商品编码复用","相同图片内容被 97 个商品编码复用","同一路径被 97 个商品编码复用；相同图片内容被 97 个商品编码复用","true","/products/fittings/quick-connect-fittings/q6006-smx-lppe"
"869006","Q6006-SMX-SPPE","快插接头","Q60","/images/products/FIT/Quick connector_200x200_01_v001.jpg","public/images/products/FIT/Quick connector_200x200_01_v001.jpg","是","24962","254cf503589fcc912497d4e9c51c87c13956ee5761f646619d216e890210142d","产品图","","同一路径被 97 个商品编码复用","相同图片内容被 97 个商品编码复用","同一路径被 97 个商品编码复用；相同图片内容被 97 个商品编码复用","true","/products/fittings/quick-connect-fittings/q6006-smx-sppe"
"869021","Q6006-SNV-SPPE","快插接头","Q60","/images/products/FIT/Quick connector_200x200_01_v001.jpg","public/images/products/FIT/Quick connector_200x200_01_v001.jpg","是","24962","254cf503589fcc912497d4e9c51c87c13956ee5761f646619d216e890210142d","产品图","","同一路径被 97 个商品编码复用","相同图片内容被 97 个商品编码复用","同一路径被 97 个商品编码复用；相同图片内容被 97 个商品编码复用","true","/products/fittings/quick-connect-fittings/q6006-snv-sppe"
"869001","Q6006-SNX-SPPE","快插接头","Q60","/images/products/FIT/Quick connector_200x200_01_v001.jpg","public/images/products/FIT/Quick connector_200x200_01_v001.jpg","是","24962","254cf503589fcc912497d4e9c51c87c13956ee5761f646619d216e890210142d","产品图","","同一路径被 97 个商品编码复用","相同图片内容被 97 个商品编码复用","同一路径被 97 个商品编码复用；相同图片内容被 97 个商品编码复用","true","/products/fittings/quick-connect-fittings/q6006-snx-sppe"
"869033","Q6008-PNV-LPPE","快插接头","Q60","/images/products/FIT/Quick connector_200x200_01_v001.jpg","public/images/products/FIT/Quick connector_200x200_01_v001.jpg","是","24962","254cf503589fcc912497d4e9c51c87c13956ee5761f646619d216e890210142d","产品图","","同一路径被 97 个商品编码复用","相同图片内容被 97 个商品编码复用","同一路径被 97 个商品编码复用；相同图片内容被 97 个商品编码复用","true","/products/fittings/quick-connect-fittings/q6008-pnv-lppe"
"869030","Q6008-PNV-SPPE","快插接头","Q60","/images/products/FIT/Quick connector_200x200_01_v001.jpg","public/images/products/FIT/Quick connector_200x200_01_v001.jpg","是","24962","254cf503589fcc912497d4e9c51c87c13956ee5761f646619d216e890210142d","产品图","","同一路径被 97 个商品编码复用","相同图片内容被 97 个商品编码复用","同一路径被 97 个商品编码复用；相同图片内容被 97 个商品编码复用","true","/products/fittings/quick-connect-fittings/q6008-pnv-sppe"
"869013","Q6008-PNX-LPPE","快插接头","Q60","/images/products/FIT/Quick connector_200x200_01_v001.jpg","public/images/products/FIT/Quick connector_200x200_01_v001.jpg","是","24962","254cf503589fcc912497d4e9c51c87c13956ee5761f646619d216e890210142d","产品图","","同一路径被 97 个商品编码复用","相同图片内容被 97 个商品编码复用","同一路径被 97 个商品编码复用；相同图片内容被 97 个商品编码复用","true","/products/fittings/quick-connect-fittings/q6008-pnx-lppe"
"869010","Q6008-PNX-SPPE","快插接头","Q60","/images/products/FIT/Quick connector_200x200_01_v001.jpg","public/images/products/FIT/Quick connector_200x200_01_v001.jpg","是","24962","254cf503589fcc912497d4e9c51c87c13956ee5761f646619d216e890210142d","产品图","","同一路径被 97 个商品编码复用","相同图片内容被 97 个商品编码复用","同一路径被 97 个商品编码复用；相同图片内容被 97 个商品编码复用","true","/products/fittings/quick-connect-fittings/q6008-pnx-sppe"
"869036","Q6008-SMV-LPPE","快插接头","Q60","/images/products/FIT/Quick connector_200x200_01_v001.jpg","public/images/products/FIT/Quick connector_200x200_01_v001.jpg","是","24962","254cf503589fcc912497d4e9c51c87c13956ee5761f646619d216e890210142d","产品图","","同一路径被 97 个商品编码复用","相同图片内容被 97 个商品编码复用","同一路径被 97 个商品编码复用；相同图片内容被 97 个商品编码复用","true","/products/fittings/quick-connect-fittings/q6008-smv-lppe"
"869027","Q6008-SMV-SPPE","快插接头","Q60","/images/products/FIT/Quick connector_200x200_01_v001.jpg","public/images/products/FIT/Quick connector_200x200_01_v001.jpg","是","24962","254cf503589fcc912497d4e9c51c87c13956ee5761f646619d216e890210142d","产品图","","同一路径被 97 个商品编码复用","相同图片内容被 97 个商品编码复用","同一路径被 97 个商品编码复用；相同图片内容被 97 个商品编码复用","true","/products/fittings/quick-connect-fittings/q6008-smv-sppe"
"869019","Q6008-SMX-LPPE","快插接头","Q60","/images/products/FIT/Quick connector_200x200_01_v001.jpg","public/images/products/FIT/Quick connector_200x200_01_v001.jpg","是","24962","254cf503589fcc912497d4e9c51c87c13956ee5761f646619d216e890210142d","产品图","","同一路径被 97 个商品编码复用","相同图片内容被 97 个商品编码复用","同一路径被 97 个商品编码复用；相同图片内容被 97 个商品编码复用","true","/products/fittings/quick-connect-fittings/q6008-smx-lppe"
"869007","Q6008-SMX-SPPE","快插接头","Q60","/images/products/FIT/Quick connector_200x200_01_v001.jpg","public/images/products/FIT/Quick connector_200x200_01_v001.jpg","是","24962","254cf503589fcc912497d4e9c51c87c13956ee5761f646619d216e890210142d","产品图","","同一路径被 97 个商品编码复用","相同图片内容被 97 个商品编码复用","同一路径被 97 个商品编码复用；相同图片内容被 97 个商品编码复用","true","/products/fittings/quick-connect-fittings/q6008-smx-sppe"
"869022","Q6008-SNV-SPPE","快插接头","Q60","/images/products/FIT/Quick connector_200x200_01_v001.jpg","public/images/products/FIT/Quick connector_200x200_01_v001.jpg","是","24962","254cf503589fcc912497d4e9c51c87c13956ee5761f646619d216e890210142d","产品图","","同一路径被 97 个商品编码复用","相同图片内容被 97 个商品编码复用","同一路径被 97 个商品编码复用；相同图片内容被 97 个商品编码复用","true","/products/fittings/quick-connect-fittings/q6008-snv-sppe"
"869002","Q6008-SNX-SPPE","快插接头","Q60","/images/products/FIT/Quick connector_200x200_01_v001.jpg","public/images/products/FIT/Quick connector_200x200_01_v001.jpg","是","24962","254cf503589fcc912497d4e9c51c87c13956ee5761f646619d216e890210142d","产品图","","同一路径被 97 个商品编码复用","相同图片内容被 97 个商品编码复用","同一路径被 97 个商品编码复用；相同图片内容被 97 个商品编码复用","true","/products/fittings/quick-connect-fittings/q6008-snx-sppe"
"869031","Q6012-PNV-SPPE","快插接头","Q60","/images/products/FIT/Quick connector_200x200_01_v001.jpg","public/images/products/FIT/Quick connector_200x200_01_v001.jpg","是","24962","254cf503589fcc912497d4e9c51c87c13956ee5761f646619d216e890210142d","产品图","","同一路径被 97 个商品编码复用","相同图片内容被 97 个商品编码复用","同一路径被 97 个商品编码复用；相同图片内容被 97 个商品编码复用","true","/products/fittings/quick-connect-fittings/q6012-pnv-sppe"
"869011","Q6012-PNX-SPPE","快插接头","Q60","/images/products/FIT/Quick connector_200x200_01_v001.jpg","public/images/products/FIT/Quick connector_200x200_01_v001.jpg","是","24962","254cf503589fcc912497d4e9c51c87c13956ee5761f646619d216e890210142d","产品图","","同一路径被 97 个商品编码复用","相同图片内容被 97 个商品编码复用","同一路径被 97 个商品编码复用；相同图片内容被 97 个商品编码复用","true","/products/fittings/quick-connect-fittings/q6012-pnx-sppe"
"869028","Q6012-SMV-SPPE","快插接头","Q60","/images/products/FIT/Quick connector_200x200_01_v001.jpg","public/images/products/FIT/Quick connector_200x200_01_v001.jpg","是","24962","254cf503589fcc912497d4e9c51c87c13956ee5761f646619d216e890210142d","产品图","","同一路径被 97 个商品编码复用","相同图片内容被 97 个商品编码复用","同一路径被 97 个商品编码复用；相同图片内容被 97 个商品编码复用","true","/products/fittings/quick-connect-fittings/q6012-smv-sppe"
"869008","Q6012-SMX-SPPE","快插接头","Q60","/images/products/FIT/Quick connector_200x200_01_v001.jpg","public/images/products/FIT/Quick connector_200x200_01_v001.jpg","是","24962","254cf503589fcc912497d4e9c51c87c13956ee5761f646619d216e890210142d","产品图","","同一路径被 97 个商品编码复用","相同图片内容被 97 个商品编码复用","同一路径被 97 个商品编码复用；相同图片内容被 97 个商品编码复用","true","/products/fittings/quick-connect-fittings/q6012-smx-sppe"
"869023","Q6012-SNV-SPPE","快插接头","Q60","/images/products/FIT/Quick connector_200x200_01_v001.jpg","public/images/products/FIT/Quick connector_200x200_01_v001.jpg","是","24962","254cf503589fcc912497d4e9c51c87c13956ee5761f646619d216e890210142d","产品图","","同一路径被 97 个商品编码复用","相同图片内容被 97 个商品编码复用","同一路径被 97 个商品编码复用；相同图片内容被 97 个商品编码复用","true","/products/fittings/quick-connect-fittings/q6012-snv-sppe"
"869003","Q6012-SNX-SPPE","快插接头","Q60","/images/products/FIT/Quick connector_200x200_01_v001.jpg","public/images/products/FIT/Quick connector_200x200_01_v001.jpg","是","24962","254cf503589fcc912497d4e9c51c87c13956ee5761f646619d216e890210142d","产品图","","同一路径被 97 个商品编码复用","相同图片内容被 97 个商品编码复用","同一路径被 97 个商品编码复用；相同图片内容被 97 个商品编码复用","true","/products/fittings/quick-connect-fittings/q6012-snx-sppe"
"869035","Q6012N-PNV-SPPE","快插接头","Q60","/images/products/FIT/Quick connector_200x200_01_v001.jpg","public/images/products/FIT/Quick connector_200x200_01_v001.jpg","是","24962","254cf503589fcc912497d4e9c51c87c13956ee5761f646619d216e890210142d","产品图","","同一路径被 97 个商品编码复用","相同图片内容被 97 个商品编码复用","同一路径被 97 个商品编码复用；相同图片内容被 97 个商品编码复用","true","/products/fittings/quick-connect-fittings/q6012n-pnv-sppe"
"869015","Q6012N-PNX-SPPE","快插接头","Q60","/images/products/FIT/Quick connector_200x200_01_v001.jpg","public/images/products/FIT/Quick connector_200x200_01_v001.jpg","是","24962","254cf503589fcc912497d4e9c51c87c13956ee5761f646619d216e890210142d","产品图","","同一路径被 97 个商品编码复用","相同图片内容被 97 个商品编码复用","同一路径被 97 个商品编码复用；相同图片内容被 97 个商品编码复用","true","/products/fittings/quick-connect-fittings/q6012n-pnx-sppe"
"869025","Q6012N-SNV-SPPE","快插接头","Q60","/images/products/FIT/Quick connector_200x200_01_v001.jpg","public/images/products/FIT/Quick connector_200x200_01_v001.jpg","是","24962","254cf503589fcc912497d4e9c51c87c13956ee5761f646619d216e890210142d","产品图","","同一路径被 97 个商品编码复用","相同图片内容被 97 个商品编码复用","同一路径被 97 个商品编码复用；相同图片内容被 97 个商品编码复用","true","/products/fittings/quick-connect-fittings/q6012n-snv-sppe"
"869005","Q6012N-SNX-SPPE","快插接头","Q60","/images/products/FIT/Quick connector_200x200_01_v001.jpg","public/images/products/FIT/Quick connector_200x200_01_v001.jpg","是","24962","254cf503589fcc912497d4e9c51c87c13956ee5761f646619d216e890210142d","产品图","","同一路径被 97 个商品编码复用","相同图片内容被 97 个商品编码复用","同一路径被 97 个商品编码复用；相同图片内容被 97 个商品编码复用","true","/products/fittings/quick-connect-fittings/q6012n-snx-sppe"
"869034","Q6038N-PNV-SPPE","快插接头","Q60","/images/products/FIT/Quick connector_200x200_01_v001.jpg","public/images/products/FIT/Quick connector_200x200_01_v001.jpg","是","24962","254cf503589fcc912497d4e9c51c87c13956ee5761f646619d216e890210142d","产品图","","同一路径被 97 个商品编码复用","相同图片内容被 97 个商品编码复用","同一路径被 97 个商品编码复用；相同图片内容被 97 个商品编码复用","true","/products/fittings/quick-connect-fittings/q6038n-pnv-sppe"
"869014","Q6038N-PNX-SPPE","快插接头","Q60","/images/products/FIT/Quick connector_200x200_01_v001.jpg","public/images/products/FIT/Quick connector_200x200_01_v001.jpg","是","24962","254cf503589fcc912497d4e9c51c87c13956ee5761f646619d216e890210142d","产品图","","同一路径被 97 个商品编码复用","相同图片内容被 97 个商品编码复用","同一路径被 97 个商品编码复用；相同图片内容被 97 个商品编码复用","true","/products/fittings/quick-connect-fittings/q6038n-pnx-sppe"
"869024","Q6038N-SNV-SPPE","快插接头","Q60","/images/products/FIT/Quick connector_200x200_01_v001.jpg","public/images/products/FIT/Quick connector_200x200_01_v001.jpg","是","24962","254cf503589fcc912497d4e9c51c87c13956ee5761f646619d216e890210142d","产品图","","同一路径被 97 个商品编码复用","相同图片内容被 97 个商品编码复用","同一路径被 97 个商品编码复用；相同图片内容被 97 个商品编码复用","true","/products/fittings/quick-connect-fittings/q6038n-snv-sppe"
"869004","Q6038N-SNX-SPPE","快插接头","Q60","/images/products/FIT/Quick connector_200x200_01_v001.jpg","public/images/products/FIT/Quick connector_200x200_01_v001.jpg","是","24962","254cf503589fcc912497d4e9c51c87c13956ee5761f646619d216e890210142d","产品图","","同一路径被 97 个商品编码复用","相同图片内容被 97 个商品编码复用","同一路径被 97 个商品编码复用；相同图片内容被 97 个商品编码复用","true","/products/fittings/quick-connect-fittings/q6038n-snx-sppe"
"809728","HN-M6-16-PK-N","新版标滚卡箍接头","FIT+H","/images/products/fittings/hard-tube-fittings/standard-ferrule-fitting/hn-m6-16-pk-n-main.jpg","public/images/products/fittings/hard-tube-fittings/standard-ferrule-fitting/hn-m6-16-pk-n-main.jpg","是","46644","aef3b804b3709ad7c24102305d3fcae3c61e6ffb8885d0793407023d9c3946da","产品图","","","","","true","/products/fittings/hard-tube-fittings/hn-m6-16-pk-n"
"809729","HN-M6-32-PK-N","新版标滚卡箍接头","FIT+H","/images/products/fittings/hard-tube-fittings/standard-ferrule-fitting/hn-m6-32-pk-n-main.jpg","public/images/products/fittings/hard-tube-fittings/standard-ferrule-fitting/hn-m6-32-pk-n-main.jpg","是","47881","5bdc4c1967e531e3ad08badf593e273a8dbfaf22483ad9e127d4478ab96a54b4","产品图","","","","","true","/products/fittings/hard-tube-fittings/hn-m6-32-pk-n"
"809726","HN-U28-16-PK-N","新版标滚卡箍接头","FIT+H","/images/products/fittings/hard-tube-fittings/standard-ferrule-fitting/hn-u28-16-pk-n-main.jpg","public/images/products/fittings/hard-tube-fittings/standard-ferrule-fitting/hn-u28-16-pk-n-main.jpg","是","46613","cee8a7219e7a2c7e76926ae18f43e41393ef64adde3eade6fca6f9beeaef6fff","产品图","","","","","true","/products/fittings/hard-tube-fittings/hn-u28-16-pk-n"
"809727","HN-U28-32-PK-N","新版标滚卡箍接头","FIT+H","/images/products/fittings/hard-tube-fittings/standard-ferrule-fitting/hn-u28-32-pk-n-main.jpg","public/images/products/fittings/hard-tube-fittings/standard-ferrule-fitting/hn-u28-32-pk-n-main.jpg","是","48152","0f04122c4ed731fc9980632943b01f5219ab3d3bfc8795b62725b630f5bd1bf6","产品图","","","","","true","/products/fittings/hard-tube-fittings/hn-u28-32-pk-n"
"809732","HN6-M6-16-PK-N","新版紧凑卡箍接头","FIT+H","/images/products/fittings/hard-tube-fittings/compact-ferrule-fitting/hn6-m6-16-pk-n-main.jpg","public/images/products/fittings/hard-tube-fittings/compact-ferrule-fitting/hn6-m6-16-pk-n-main.jpg","是","45066","20efd7a50c9853e963405e1fa619c2ef082ea2dfae295e8628cef7fd06eae9c8","产品图","","","","","true","/products/fittings/hard-tube-fittings/hn6-m6-16-pk-n"
"809733","HN6-M6-32-PK-N","新版紧凑卡箍接头","FIT+H","/images/products/fittings/hard-tube-fittings/compact-ferrule-fitting/hn6-m6-32-pk-n-main.jpg","public/images/products/fittings/hard-tube-fittings/compact-ferrule-fitting/hn6-m6-32-pk-n-main.jpg","是","46575","218a5f5650206c9cddb30591e45df600fb0ef3cfeff2951dce524278061d4417","产品图","","","","","true","/products/fittings/hard-tube-fittings/hn6-m6-32-pk-n"
"809730","HN6-U28-16-PK-N","新版紧凑卡箍接头","FIT+H","/images/products/fittings/hard-tube-fittings/compact-ferrule-fitting/hn6-u28-16-pk-n-main.jpg","public/images/products/fittings/hard-tube-fittings/compact-ferrule-fitting/hn6-u28-16-pk-n-main.jpg","是","44886","db0534133879489cefc89fed324519ba69bfc1c24db786265ed081106eb19ff3","产品图","","","","","true","/products/fittings/hard-tube-fittings/hn6-u28-16-pk-n"
"809923","HN6-U28-32-PK-B","新版紧凑卡箍接头","FIT+H","/images/products/fittings/hard-tube-fittings/compact-ferrule-fitting/hn6-u28-32-main.jpg","public/images/products/fittings/hard-tube-fittings/compact-ferrule-fitting/hn6-u28-32-main.jpg","是","45756","23b0f2c5bc3fd135de2c5c2a575cf827dc29646a2a3031d50be4164d9b356a9a","产品图","","","","","true","/products/fittings/hard-tube-fittings/hn6-u28-32-pk-b"
"809753","HF6-U28-20-PS-B","新版紧凑平底接头","FIT+H","/images/products/fittings/hard-tube-fittings/compact-flat-bottom-fitting/hf6-u28-20-ps-b-main.jpg","public/images/products/fittings/hard-tube-fittings/compact-flat-bottom-fitting/hf6-u28-20-ps-b-main.jpg","是","54473","b6e5a704a069668f2df641b737f9e3f96ca1485fc0d7099131ec9066bd6e8833","产品图","","","","","true","/products/fittings/hard-tube-fittings/hf6-u28-20-ps-b"
"809755","HF6-U28-25-PS-B","新版紧凑平底接头","FIT+H","/images/products/fittings/hard-tube-fittings/compact-flat-bottom-fitting/hf6-u28-25-ps-b-main.jpg","public/images/products/fittings/hard-tube-fittings/compact-flat-bottom-fitting/hf6-u28-25-ps-b-main.jpg","是","54416","ab4de695d7ab0e189777599fb22c31dd45eafd8f20b1c1e7d3fba79120aa4757","产品图","","","","","true","/products/fittings/hard-tube-fittings/hf6-u28-25-ps-b"
"809757","HF6-U28-32-PS-B","新版紧凑平底接头","FIT+H","/images/products/fittings/hard-tube-fittings/compact-flat-bottom-fitting/hf6-u28-32-ps-b-main.jpg","public/images/products/fittings/hard-tube-fittings/compact-flat-bottom-fitting/hf6-u28-32-ps-b-main.jpg","是","54711","6c1d0ce3ab0c1d0504117a8eb3ed82f477937be953925020083256fc253ccafa","产品图","","","","","true","/products/fittings/hard-tube-fittings/hf6-u28-32-ps-b"
